task_number,n_components,confidence_threshold,total_accuracy,total_threshold_accuracy,total_grams,total_above_threshold,total_threshold_correct,total_threshold_incorrect,normalized_accuracy
4,20,-100.0,0.17340084411415266,0.17345480816579206,300.8,300.6,51.2,249.40000000000003,0.20529270248596632
4,20,-15.0,0.17040207969647597,0.17045604374811546,300.8,300.6,51.2,249.40000000000003,0.20529270248596632
4,20,-10.0,0.16354080648671482,0.16359380825488853,300.8,300.6,51.2,249.40000000000003,0.20529270248596632
4,20,-6.0,0.16594782146243425,0.1656911003070386,300.8,287.4,48.8,238.59999999999997,0.20452640402347025
4,20,0.0,0.15507859882590308,0.0,300.8,0.0,0.0,0.0,
4,25,-inf,0.16040839918049793,0.16040839918049793,300.8,300.8,51.4,249.4,0.2060946271050521
4,25,-1000000.0,0.17427040933154392,0.17432437338318335,300.8,300.6,51.4,249.20000000000002,0.20626003210272872
4,25,-100000.0,0.17427040933154395,0.1743243733831834,300.8,300.6,51.4,249.20000000000002,0.20626003210272872
4,25,-10000.0,0.1621231105607174,0.16217978170758093,300.8,300.6,51.4,249.20000000000002,0.20626003210272872
4,25,-1000.0,0.1743771785615002,0.17443049293861054,300.8,300.6,51.4,249.20000000000002,0.20626003210272872
4,25,-100.0,0.17116718317463714,0.17122049755174748,300.8,300.6,51.4,249.20000000000002,0.20626003210272872
4,25,-15.0,0.16244393703392174,0.16248471227679107,300.8,300.6,51.4,249.20000000000002,0.20626003210272872
4,25,-10.0,0.16933474445497612,0.1693695024336593,300.8,300.6,51.4,249.20000000000002,0.20626003210272872
4,25,-6.0,0.15507859882590308,0.1562497610224064,300.8,288.0,48.8,239.2,0.2040133779264214
4,25,0.0,0.1743771785615002,0.0,300.8,0.0,0.0,0.0,
4,28,-inf,0.15507859882590308,0.15507859882590308,300.8,300.8,51.4,249.4,0.2060946271050521
4,28,-1000000.0,0.15867920466378907,0.15872285972413816,300.8,300.6,51.4,249.20000000000002,0.20626003210272872
4,28,-100000.0,0.17427040933154392,0.17432437338318335,300.8,300.6,51.4,249.20000000000002,0.20626003210272872
4,28,-10000.0,0.16668218182987146,0.16672295707274076,300.8,300.6,51.4,249.20000000000002,0.20626003210272872
4,28,-1000.0,0.16212311056071746,0.16217978170758093,300.8,300.6,51.4,249.20000000000002,0.20626003210272872
4,28,-100.0,0.17135881981838394,0.17141549096524747,300.8,300.6,51.4,249.20000000000002,0.20626003210272872
4,28,-15.0,0.17038143161563188,0.17043810276249546,300.8,300.6,51.4,249.20000000000002,0.20626003210272872
4,28,-10.0,0.1658685283739994,0.16592153014217315,300.8,300.6,51.4,249.20000000000002,0.20626003210272872
4,28,-6.0,0.16264414214428768,0.16299331307686502,300.8,294.0,50.0,244.0,0.20491803278688525
4,28,0.0,0.16813504770062015,0.0,300.8,0.0,0.0,0.0,
